0.1,0.433264894728489,0.307591611987226,0.41449955982642,0.320787334417295,0.381756748628281,0.308367092895442,0.351819731447977,0.291354725471618,0.324027962457504,0.275776817667343,0.299453519470678,0.262167557011448,0.277883806318167,0.250014888039021,0.258784042912956,0.23888534854798,0.241738045870396,0.228579014606452,0.226515528033579,0
0.1,0.115230901187614,0.25793404403052,0.214452915755813,0.28831322570095,0.243699875442993,0.285440434993847,0.246031101440535,0.270514439806332,0.242481640126793,0.254417230134495,0.237272351072458,0.23948082638405,0.231131511792651,0.225941490857416,0.224345103374114,0.213733263370638,0.217231973628283,0.202827678703489,0.210132487566813,0
0.1,0.117877577910737,0.137996889183492,0.186206611716807,0.179950420963869,0.215780612128598,0.201510899621978,0.219180200037096,0.212888393698499,0.216200685823081,0.218225863990887,0.211332090718261,0.219426813920471,0.205735196832715,0.217910465784953,0.200014319416052,0.214798708011979,0.194610459037361,0.210932088127386,0.189822489122359,0
0.1,0.118674548761922,0.138394210651335,0.155629343744453,0.167016733356361,0.172134063399435,0.177942717428099,0.190370663128638,0.186538561250369,0.203583637890691,0.191870523546257,0.210949856720803,0.19440938805133,0.214090943291014,0.195254377931947,0.214768272703749,0.19536405825037,0.214253870146978,0.195371142308528,0.21333251074762,0
0.1,0.117272794578412,0.134568429031099,0.148829919767903,0.158992277624693,0.155490390666905,0.184373485505858,0.170183290411146,0.198618686309124,0.181794828459062,0.207045179872304,0.189848907946301,0.211853149668413,0.195535395765901,0.21469134629527,0.20001607077456,0.216724358506028,0.204043901164725,0.218607150616469,0.208003287541827,0
0.1,0.113795658015357,0.127042956020803,0.134370588919835,0.135886230926385,0.187110389031292,0.167071984029504,0.205321706046402,0.183440820261232,0.211063294536198,0.1931820123854,0.213573500599267,0.200555123183197,0.215909866617688,0.207213094934109,0.218899664735215,0.21376291990757,0.222639379957944,0.220378371854095,0.226991840551616,0
0.1,0.108884217251207,0.113557029041281,0.109598520978609,0.19795771266991,0.170239957008521,0.214254322780801,0.193211899347886,0.217215979793116,0.20366784475032,0.217801371063802,0.210790610142751,0.219342222103493,0.217689719123314,0.222612703202123,0.225124129218774,0.227417606789339,0.233063066715056,0.233303911756819,0.241281844266159,0
0.1,0.0989892867631006,0.0899386643022596,0.232434999602526,0.187644284425626,0.223064457942641,0.206751749217185,0.215393780677835,0.215392152092202,0.216052361611615,0.222898033951441,0.220908550501609,0.230610252111471,0.227266732836989,0.238747249534525,0.23426287346847,0.247297022871317,0.241682774276996,0.256124884991828,0.24940204111457,0
0.1,0.0782134079961967,0.294421068722546,0.227075565616762,0.225537107294997,0.222695153207414,0.202917145573027,0.223295903315413,0.205301294986654,0.231441920672346,0.217166809893308,0.242295956455431,0.230519121096433,0.253127387884028,0.242542071908361,0.263212561696994,0.252901148674993,0.272654303423462,0.262060016979442,0.281685859114363,0
0.1,0.390167218446316,0.288470698377389,0.205818708020913,0.231937711226067,0.180147178713044,0.224077341151649,0.192497414590596,0.234845610098757,0.213889899040962,0.250744674651604,0.234907975719643,0.266241692114141,0.252737478915533,0.27956188014855,0.266966742855354,0.290651417530541,0.278186407453064,0.300086996686106,0.287300877592121,0
